32x32 汉字点阵字库索引表 (按 Unicode 排序)
字符数量: 3755
固定尺寸: 32x32
字体: C:/Windows/Fonts/msyh.ttc
加粗半径: 0
反色: False

序号     字符   Unicode      偏移(Hex)      宽度     高度     pitch 
3269   较    0x00008F83   0x00066280     32     32     4     
3270   辅    0x00008F85   0x00066300     32     32     4     
3271   辆    0x00008F86   0x00066380     32     32     4     
3272   辈    0x00008F88   0x00066400     32     32     4     
3273   辉    0x00008F89   0x00066480     32     32     4     
3274   辊    0x00008F8A   0x00066500     32     32     4     
3275   辐    0x00008F90   0x00066580     32     32     4     
3276   辑    0x00008F91   0x00066600     32     32     4     
3277   输    0x00008F93   0x00066680     32     32     4     
3278   辕    0x00008F95   0x00066700     32     32     4     
3279   辖    0x00008F96   0x00066780     32     32     4     
3280   辗    0x00008F97   0x00066800     32     32     4     
3281   辙    0x00008F99   0x00066880     32     32     4     
3282   辛    0x00008F9B   0x00066900     32     32     4     
3283   辜    0x00008F9C   0x00066980     32     32     4     
3284   辞    0x00008F9E   0x00066A00     32     32     4     
3285   辟    0x00008F9F   0x00066A80     32     32     4     
3286   辣    0x00008FA3   0x00066B00     32     32     4     
3287   辨    0x00008FA8   0x00066B80     32     32     4     
3288   辩    0x00008FA9   0x00066C00     32     32     4     
3289   辫    0x00008FAB   0x00066C80     32     32     4     
3290   辰    0x00008FB0   0x00066D00     32     32     4     
3291   辱    0x00008FB1   0x00066D80     32     32     4     
3292   边    0x00008FB9   0x00066E00     32     32     4     
3293   辽    0x00008FBD   0x00066E80     32     32     4     
3294   达    0x00008FBE   0x00066F00     32     32     4     
3295   迁    0x00008FC1   0x00066F80     32     32     4     
3296   迂    0x00008FC2   0x00067000     32     32     4     
3297   迄    0x00008FC4   0x00067080     32     32     4     
3298   迅    0x00008FC5   0x00067100     32     32     4     
3299   过    0x00008FC7   0x00067180     32     32     4     
3300   迈    0x00008FC8   0x00067200     32     32     4     
3301   迎    0x00008FCE   0x00067280     32     32     4     
3302   运    0x00008FD0   0x00067300     32     32     4     
3303   近    0x00008FD1   0x00067380     32     32     4     
3304   返    0x00008FD4   0x00067400     32     32     4     
3305   还    0x00008FD8   0x00067480     32     32     4     
3306   这    0x00008FD9   0x00067500     32     32     4     
3307   进    0x00008FDB   0x00067580     32     32     4     
3308   远    0x00008FDC   0x00067600     32     32     4     
3309   违    0x00008FDD   0x00067680     32     32     4     
3310   连    0x00008FDE   0x00067700     32     32     4     
3311   迟    0x00008FDF   0x00067780     32     32     4     
3312   迢    0x00008FE2   0x00067800     32     32     4     
3313   迪    0x00008FEA   0x00067880     32     32     4     
3314   迫    0x00008FEB   0x00067900     32     32     4     
3315   迭    0x00008FED   0x00067980     32     32     4     
3316   述    0x00008FF0   0x00067A00     32     32     4     
3317   迷    0x00008FF7   0x00067A80     32     32     4     
3318   迸    0x00008FF8   0x00067B00     32     32     4     
3319   迹    0x00008FF9   0x00067B80     32     32     4     
3320   追    0x00008FFD   0x00067C00     32     32     4     
3321   退    0x00009000   0x00067C80     32     32     4     
3322   送    0x00009001   0x00067D00     32     32     4     
3323   适    0x00009002   0x00067D80     32     32     4     
3324   逃    0x00009003   0x00067E00     32     32     4     
3325   逆    0x00009006   0x00067E80     32     32     4     
3326   选    0x00009009   0x00067F00     32     32     4     
3327   逊    0x0000900A   0x00067F80     32     32     4     
3328   透    0x0000900F   0x00068000     32     32     4     
3329   逐    0x00009010   0x00068080     32     32     4     
3330   递    0x00009012   0x00068100     32     32     4     
3331   途    0x00009014   0x00068180     32     32     4     
3332   逗    0x00009017   0x00068200     32     32     4     
3333   通    0x0000901A   0x00068280     32     32     4     
3334   逛    0x0000901B   0x00068300     32     32     4     
3335   逝    0x0000901D   0x00068380     32     32     4     
3336   逞    0x0000901E   0x00068400     32     32     4     
3337   速    0x0000901F   0x00068480     32     32     4     
3338   造    0x00009020   0x00068500     32     32     4     
3339   逢    0x00009022   0x00068580     32     32     4     
3340   逮    0x0000902E   0x00068600     32     32     4     
3341   逸    0x00009038   0x00068680     32     32     4     
3342   逻    0x0000903B   0x00068700     32     32     4     
3343   逼    0x0000903C   0x00068780     32     32     4     
3344   逾    0x0000903E   0x00068800     32     32     4     
3345   遁    0x00009041   0x00068880     32     32     4     
3346   遂    0x00009042   0x00068900     32     32     4     
3347   遇    0x00009047   0x00068980     32     32     4     
3348   遍    0x0000904D   0x00068A00     32     32     4     
3349   遏    0x0000904F   0x00068A80     32     32     4     
3350   道    0x00009053   0x00068B00     32     32     4     
3351   遗    0x00009057   0x00068B80     32     32     4     
3352   遣    0x00009063   0x00068C00     32     32     4     
3353   遥    0x00009065   0x00068C80     32     32     4     
3354   遭    0x0000906D   0x00068D00     32     32     4     
3355   遮    0x0000906E   0x00068D80     32     32     4     
3356   遵    0x00009075   0x00068E00     32     32     4     
3357   避    0x0000907F   0x00068E80     32     32     4     
3358   邀    0x00009080   0x00068F00     32     32     4     
3359   邑    0x00009091   0x00068F80     32     32     4     
3360   邓    0x00009093   0x00069000     32     32     4     
3361   邢    0x000090A2   0x00069080     32     32     4     
3362   那    0x000090A3   0x00069100     32     32     4     
3363   邦    0x000090A6   0x00069180     32     32     4     
3364   邪    0x000090AA   0x00069200     32     32     4     
3365   邮    0x000090AE   0x00069280     32     32     4     
3366   邯    0x000090AF   0x00069300     32     32     4     
3367   邱    0x000090B1   0x00069380     32     32     4     
3368   邵    0x000090B5   0x00069400     32     32     4     
3369   邹    0x000090B9   0x00069480     32     32     4     
3370   邻    0x000090BB   0x00069500     32     32     4     
3371   郁    0x000090C1   0x00069580     32     32     4     
3372   郊    0x000090CA   0x00069600     32     32     4     
3373   郎    0x000090CE   0x00069680     32     32     4     
3374   郑    0x000090D1   0x00069700     32     32     4     
3375   郝    0x000090DD   0x00069780     32     32     4     
3376   郡    0x000090E1   0x00069800     32     32     4     
3377   郧    0x000090E7   0x00069880     32     32     4     
3378   部    0x000090E8   0x00069900     32     32     4     
3379   郭    0x000090ED   0x00069980     32     32     4     
3380   郴    0x000090F4   0x00069A00     32     32     4     
3381   郸    0x000090F8   0x00069A80     32     32     4     
3382   都    0x000090FD   0x00069B00     32     32     4     
3383   鄂    0x00009102   0x00069B80     32     32     4     
3384   鄙    0x00009119   0x00069C00     32     32     4     
3385   酉    0x00009149   0x00069C80     32     32     4     
3386   酋    0x0000914B   0x00069D00     32     32     4     
3387   酌    0x0000914C   0x00069D80     32     32     4     
3388   配    0x0000914D   0x00069E00     32     32     4     
3389   酒    0x00009152   0x00069E80     32     32     4     
3390   酗    0x00009157   0x00069F00     32     32     4     
3391   酚    0x0000915A   0x00069F80     32     32     4     
3392   酝    0x0000915D   0x0006A000     32     32     4     
3393   酞    0x0000915E   0x0006A080     32     32     4     
3394   酣    0x00009163   0x0006A100     32     32     4     
3395   酥    0x00009165   0x0006A180     32     32     4     
3396   酪    0x0000916A   0x0006A200     32     32     4     
3397   酬    0x0000916C   0x0006A280     32     32     4     
3398   酮    0x0000916E   0x0006A300     32     32     4     
3399   酱    0x00009171   0x0006A380     32     32     4     
3400   酵    0x00009175   0x0006A400     32     32     4     
3401   酶    0x00009176   0x0006A480     32     32     4     
3402   酷    0x00009177   0x0006A500     32     32     4     
3403   酸    0x00009178   0x0006A580     32     32     4     
3404   酿    0x0000917F   0x0006A600     32     32     4     
3405   醇    0x00009187   0x0006A680     32     32     4     
3406   醉    0x00009189   0x0006A700     32     32     4     
3407   醋    0x0000918B   0x0006A780     32     32     4     
3408   醒    0x00009192   0x0006A800     32     32     4     
3409   醚    0x0000919A   0x0006A880     32     32     4     
3410   醛    0x0000919B   0x0006A900     32     32     4     
3411   采    0x000091C7   0x0006A980     32     32     4     
3412   釉    0x000091C9   0x0006AA00     32     32     4     
3413   释    0x000091CA   0x0006AA80     32     32     4     
3414   里    0x000091CC   0x0006AB00     32     32     4     
3415   重    0x000091CD   0x0006AB80     32     32     4     
3416   野    0x000091CE   0x0006AC00     32     32     4     
3417   量    0x000091CF   0x0006AC80     32     32     4     
3418   金    0x000091D1   0x0006AD00     32     32     4     
3419   釜    0x000091DC   0x0006AD80     32     32     4     
3420   鉴    0x00009274   0x0006AE00     32     32     4     
3421   针    0x00009488   0x0006AE80     32     32     4     
3422   钉    0x00009489   0x0006AF00     32     32     4     
3423   钎    0x0000948E   0x0006AF80     32     32     4     
3424   钒    0x00009492   0x0006B000     32     32     4     
3425   钓    0x00009493   0x0006B080     32     32     4     
3426   钙    0x00009499   0x0006B100     32     32     4     
3427   钝    0x0000949D   0x0006B180     32     32     4     
3428   钞    0x0000949E   0x0006B200     32     32     4     
3429   钟    0x0000949F   0x0006B280     32     32     4     
3430   钠    0x000094A0   0x0006B300     32     32     4     
3431   钡    0x000094A1   0x0006B380     32     32     4     
3432   钢    0x000094A2   0x0006B400     32     32     4     
3433   钥    0x000094A5   0x0006B480     32     32     4     
3434   钦    0x000094A6   0x0006B500     32     32     4     
3435   钧    0x000094A7   0x0006B580     32     32     4     
3436   钨    0x000094A8   0x0006B600     32     32     4     
3437   钩    0x000094A9   0x0006B680     32     32     4     
3438   钮    0x000094AE   0x0006B700     32     32     4     
3439   钱    0x000094B1   0x0006B780     32     32     4     
3440   钳    0x000094B3   0x0006B800     32     32     4     
3441   钵    0x000094B5   0x0006B880     32     32     4     
3442   钻    0x000094BB   0x0006B900     32     32     4     
3443   钾    0x000094BE   0x0006B980     32     32     4     
3444   铀    0x000094C0   0x0006BA00     32     32     4     
3445   铁    0x000094C1   0x0006BA80     32     32     4     
3446   铂    0x000094C2   0x0006BB00     32     32     4     
3447   铃    0x000094C3   0x0006BB80     32     32     4     
3448   铅    0x000094C5   0x0006BC00     32     32     4     
3449   铆    0x000094C6   0x0006BC80     32     32     4     
3450   铜    0x000094DC   0x0006BD00     32     32     4     
3451   铝    0x000094DD   0x0006BD80     32     32     4     
3452   铡    0x000094E1   0x0006BE00     32     32     4     
3453   铣    0x000094E3   0x0006BE80     32     32     4     
3454   铬    0x000094EC   0x0006BF00     32     32     4     
3455   铭    0x000094ED   0x0006BF80     32     32     4     
3456   铰    0x000094F0   0x0006C000     32     32     4     
3457   铱    0x000094F1   0x0006C080     32     32     4     
3458   铲    0x000094F2   0x0006C100     32     32     4     
3459   银    0x000094F6   0x0006C180     32     32     4     
3460   铸    0x000094F8   0x0006C200     32     32     4     
3461   铺    0x000094FA   0x0006C280     32     32     4     
3462   链    0x000094FE   0x0006C300     32     32     4     
3463   销    0x00009500   0x0006C380     32     32     4     
3464   锁    0x00009501   0x0006C400     32     32     4     
