16x16 汉字点阵字库索引表 (按 Unicode 排序)
字符数量: 3755
固定尺寸: 16x16
字体: C:/Windows/Fonts/msyh.ttc

序号     字符   Unicode      偏移(Hex)      宽度     高度     pitch 
3450   铜    0x000094DC   0x0001AF40     16     16     2     
3451   铝    0x000094DD   0x0001AF60     16     16     2     
3452   铡    0x000094E1   0x0001AF80     16     16     2     
3453   铣    0x000094E3   0x0001AFA0     16     16     2     
3454   铬    0x000094EC   0x0001AFC0     16     16     2     
3455   铭    0x000094ED   0x0001AFE0     16     16     2     
3456   铰    0x000094F0   0x0001B000     16     16     2     
3457   铱    0x000094F1   0x0001B020     16     16     2     
3458   铲    0x000094F2   0x0001B040     16     16     2     
3459   银    0x000094F6   0x0001B060     16     16     2     
3460   铸    0x000094F8   0x0001B080     16     16     2     
3461   铺    0x000094FA   0x0001B0A0     16     16     2     
3462   链    0x000094FE   0x0001B0C0     16     16     2     
3463   销    0x00009500   0x0001B0E0     16     16     2     
3464   锁    0x00009501   0x0001B100     16     16     2     
3465   锄    0x00009504   0x0001B120     16     16     2     
3466   锅    0x00009505   0x0001B140     16     16     2     
3467   锈    0x00009508   0x0001B160     16     16     2     
3468   锋    0x0000950B   0x0001B180     16     16     2     
3469   锌    0x0000950C   0x0001B1A0     16     16     2     
3470   锐    0x00009510   0x0001B1C0     16     16     2     
3471   锑    0x00009511   0x0001B1E0     16     16     2     
3472   锗    0x00009517   0x0001B200     16     16     2     
3473   错    0x00009519   0x0001B220     16     16     2     
3474   锚    0x0000951A   0x0001B240     16     16     2     
3475   锡    0x00009521   0x0001B260     16     16     2     
3476   锣    0x00009523   0x0001B280     16     16     2     
3477   锤    0x00009524   0x0001B2A0     16     16     2     
3478   锥    0x00009525   0x0001B2C0     16     16     2     
3479   锦    0x00009526   0x0001B2E0     16     16     2     
3480   锨    0x00009528   0x0001B300     16     16     2     
3481   锭    0x0000952D   0x0001B320     16     16     2     
3482   键    0x0000952E   0x0001B340     16     16     2     
3483   锯    0x0000952F   0x0001B360     16     16     2     
3484   锰    0x00009530   0x0001B380     16     16     2     
3485   锹    0x00009539   0x0001B3A0     16     16     2     
3486   锻    0x0000953B   0x0001B3C0     16     16     2     
3487   镀    0x00009540   0x0001B3E0     16     16     2     
3488   镁    0x00009541   0x0001B400     16     16     2     
3489   镇    0x00009547   0x0001B420     16     16     2     
3490   镊    0x0000954A   0x0001B440     16     16     2     
3491   镍    0x0000954D   0x0001B460     16     16     2     
3492   镐    0x00009550   0x0001B480     16     16     2     
3493   镑    0x00009551   0x0001B4A0     16     16     2     
3494   镜    0x0000955C   0x0001B4C0     16     16     2     
3495   镣    0x00009563   0x0001B4E0     16     16     2     
3496   镭    0x0000956D   0x0001B500     16     16     2     
3497   镰    0x00009570   0x0001B520     16     16     2     
3498   镶    0x00009576   0x0001B540     16     16     2     
3499   长    0x0000957F   0x0001B560     16     16     2     
3500   门    0x000095E8   0x0001B580     16     16     2     
3501   闪    0x000095EA   0x0001B5A0     16     16     2     
3502   闭    0x000095ED   0x0001B5C0     16     16     2     
3503   问    0x000095EE   0x0001B5E0     16     16     2     
3504   闯    0x000095EF   0x0001B600     16     16     2     
3505   闰    0x000095F0   0x0001B620     16     16     2     
3506   闲    0x000095F2   0x0001B640     16     16     2     
3507   间    0x000095F4   0x0001B660     16     16     2     
3508   闷    0x000095F7   0x0001B680     16     16     2     
3509   闸    0x000095F8   0x0001B6A0     16     16     2     
3510   闹    0x000095F9   0x0001B6C0     16     16     2     
3511   闺    0x000095FA   0x0001B6E0     16     16     2     
3512   闻    0x000095FB   0x0001B700     16     16     2     
3513   闽    0x000095FD   0x0001B720     16     16     2     
3514   阀    0x00009600   0x0001B740     16     16     2     
3515   阁    0x00009601   0x0001B760     16     16     2     
3516   阂    0x00009602   0x0001B780     16     16     2     
3517   阅    0x00009605   0x0001B7A0     16     16     2     
3518   阉    0x00009609   0x0001B7C0     16     16     2     
3519   阎    0x0000960E   0x0001B7E0     16     16     2     
3520   阐    0x00009610   0x0001B800     16     16     2     
3521   阑    0x00009611   0x0001B820     16     16     2     
3522   阔    0x00009614   0x0001B840     16     16     2     
3523   阜    0x0000961C   0x0001B860     16     16     2     
3524   队    0x0000961F   0x0001B880     16     16     2     
3525   阮    0x0000962E   0x0001B8A0     16     16     2     
3526   防    0x00009632   0x0001B8C0     16     16     2     
3527   阳    0x00009633   0x0001B8E0     16     16     2     
3528   阴    0x00009634   0x0001B900     16     16     2     
3529   阵    0x00009635   0x0001B920     16     16     2     
3530   阶    0x00009636   0x0001B940     16     16     2     
3531   阻    0x0000963B   0x0001B960     16     16     2     
3532   阿    0x0000963F   0x0001B980     16     16     2     
3533   陀    0x00009640   0x0001B9A0     16     16     2     
3534   附    0x00009644   0x0001B9C0     16     16     2     
3535   际    0x00009645   0x0001B9E0     16     16     2     
3536   陆    0x00009646   0x0001BA00     16     16     2     
3537   陇    0x00009647   0x0001BA20     16     16     2     
3538   陈    0x00009648   0x0001BA40     16     16     2     
3539   陋    0x0000964B   0x0001BA60     16     16     2     
3540   陌    0x0000964C   0x0001BA80     16     16     2     
3541   降    0x0000964D   0x0001BAA0     16     16     2     
3542   限    0x00009650   0x0001BAC0     16     16     2     
3543   陕    0x00009655   0x0001BAE0     16     16     2     
3544   陛    0x0000965B   0x0001BB00     16     16     2     
3545   陡    0x00009661   0x0001BB20     16     16     2     
3546   院    0x00009662   0x0001BB40     16     16     2     
3547   除    0x00009664   0x0001BB60     16     16     2     
3548   陨    0x00009668   0x0001BB80     16     16     2     
3549   险    0x00009669   0x0001BBA0     16     16     2     
3550   陪    0x0000966A   0x0001BBC0     16     16     2     
3551   陵    0x00009675   0x0001BBE0     16     16     2     
3552   陶    0x00009676   0x0001BC00     16     16     2     
3553   陷    0x00009677   0x0001BC20     16     16     2     
3554   隅    0x00009685   0x0001BC40     16     16     2     
3555   隆    0x00009686   0x0001BC60     16     16     2     
3556   隋    0x0000968B   0x0001BC80     16     16     2     
3557   随    0x0000968F   0x0001BCA0     16     16     2     
3558   隐    0x00009690   0x0001BCC0     16     16     2     
3559   隔    0x00009694   0x0001BCE0     16     16     2     
3560   隘    0x00009698   0x0001BD00     16     16     2     
3561   隙    0x00009699   0x0001BD20     16     16     2     
3562   障    0x0000969C   0x0001BD40     16     16     2     
3563   隧    0x000096A7   0x0001BD60     16     16     2     
3564   隶    0x000096B6   0x0001BD80     16     16     2     
3565   难    0x000096BE   0x0001BDA0     16     16     2     
3566   雀    0x000096C0   0x0001BDC0     16     16     2     
3567   雁    0x000096C1   0x0001BDE0     16     16     2     
3568   雄    0x000096C4   0x0001BE00     16     16     2     
3569   雅    0x000096C5   0x0001BE20     16     16     2     
3570   集    0x000096C6   0x0001BE40     16     16     2     
3571   雇    0x000096C7   0x0001BE60     16     16     2     
3572   雌    0x000096CC   0x0001BE80     16     16     2     
3573   雍    0x000096CD   0x0001BEA0     16     16     2     
3574   雏    0x000096CF   0x0001BEC0     16     16     2     
3575   雕    0x000096D5   0x0001BEE0     16     16     2     
3576   雨    0x000096E8   0x0001BF00     16     16     2     
3577   雪    0x000096EA   0x0001BF20     16     16     2     
3578   零    0x000096F6   0x0001BF40     16     16     2     
3579   雷    0x000096F7   0x0001BF60     16     16     2     
3580   雹    0x000096F9   0x0001BF80     16     16     2     
3581   雾    0x000096FE   0x0001BFA0     16     16     2     
3582   需    0x00009700   0x0001BFC0     16     16     2     
3583   霄    0x00009704   0x0001BFE0     16     16     2     
3584   震    0x00009707   0x0001C000     16     16     2     
3585   霉    0x00009709   0x0001C020     16     16     2     
3586   霍    0x0000970D   0x0001C040     16     16     2     
3587   霓    0x00009713   0x0001C060     16     16     2     
3588   霖    0x00009716   0x0001C080     16     16     2     
3589   霜    0x0000971C   0x0001C0A0     16     16     2     
3590   霞    0x0000971E   0x0001C0C0     16     16     2     
3591   露    0x00009732   0x0001C0E0     16     16     2     
3592   霸    0x00009738   0x0001C100     16     16     2     
3593   霹    0x00009739   0x0001C120     16     16     2     
3594   青    0x00009752   0x0001C140     16     16     2     
3595   靖    0x00009756   0x0001C160     16     16     2     
3596   静    0x00009759   0x0001C180     16     16     2     
3597   靛    0x0000975B   0x0001C1A0     16     16     2     
3598   非    0x0000975E   0x0001C1C0     16     16     2     
3599   靠    0x00009760   0x0001C1E0     16     16     2     
3600   靡    0x00009761   0x0001C200     16     16     2     
3601   面    0x00009762   0x0001C220     16     16     2     
3602   革    0x00009769   0x0001C240     16     16     2     
3603   靳    0x00009773   0x0001C260     16     16     2     
3604   靴    0x00009774   0x0001C280     16     16     2     
3605   靶    0x00009776   0x0001C2A0     16     16     2     
3606   鞋    0x0000978B   0x0001C2C0     16     16     2     
3607   鞍    0x0000978D   0x0001C2E0     16     16     2     
3608   鞘    0x00009798   0x0001C300     16     16     2     
3609   鞠    0x000097A0   0x0001C320     16     16     2     
3610   鞭    0x000097AD   0x0001C340     16     16     2     
3611   韦    0x000097E6   0x0001C360     16     16     2     
3612   韧    0x000097E7   0x0001C380     16     16     2     
3613   韩    0x000097E9   0x0001C3A0     16     16     2     
3614   韭    0x000097ED   0x0001C3C0     16     16     2     
3615   音    0x000097F3   0x0001C3E0     16     16     2     
3616   韵    0x000097F5   0x0001C400     16     16     2     
3617   韶    0x000097F6   0x0001C420     16     16     2     
3618   页    0x00009875   0x0001C440     16     16     2     
3619   顶    0x00009876   0x0001C460     16     16     2     
3620   顷    0x00009877   0x0001C480     16     16     2     
3621   项    0x00009879   0x0001C4A0     16     16     2     
3622   顺    0x0000987A   0x0001C4C0     16     16     2     
3623   须    0x0000987B   0x0001C4E0     16     16     2     
3624   顽    0x0000987D   0x0001C500     16     16     2     
3625   顾    0x0000987E   0x0001C520     16     16     2     
3626   顿    0x0000987F   0x0001C540     16     16     2     
3627   颁    0x00009881   0x0001C560     16     16     2     
3628   颂    0x00009882   0x0001C580     16     16     2     
3629   预    0x00009884   0x0001C5A0     16     16     2     
3630   颅    0x00009885   0x0001C5C0     16     16     2     
3631   领    0x00009886   0x0001C5E0     16     16     2     
3632   颇    0x00009887   0x0001C600     16     16     2     
3633   颈    0x00009888   0x0001C620     16     16     2     
3634   颊    0x0000988A   0x0001C640     16     16     2     
3635   颐    0x00009890   0x0001C660     16     16     2     
3636   频    0x00009891   0x0001C680     16     16     2     
3637   颓    0x00009893   0x0001C6A0     16     16     2     
3638   颖    0x00009896   0x0001C6C0     16     16     2     
3639   颗    0x00009897   0x0001C6E0     16     16     2     
3640   题    0x00009898   0x0001C700     16     16     2     
3641   颜    0x0000989C   0x0001C720     16     16     2     
3642   额    0x0000989D   0x0001C740     16     16     2     
3643   颠    0x000098A0   0x0001C760     16     16     2     
3644   颤    0x000098A4   0x0001C780     16     16     2     
3645   颧    0x000098A7   0x0001C7A0     16     16     2     
3646   风    0x000098CE   0x0001C7C0     16     16     2     
3647   飘    0x000098D8   0x0001C7E0     16     16     2     
3648   飞    0x000098DE   0x0001C800     16     16     2     
3649   食    0x000098DF   0x0001C820     16     16     2     
3650   餐    0x00009910   0x0001C840     16     16     2     
3651   饥    0x00009965   0x0001C860     16     16     2     
